apk_name,battery-status,camera,contacts,device,dialogs,file,geolocation,globalization,inappbrowser,media,media-capture,network-information,splashscreen,statusbar,vibration
at.generalsolutions.contwise.maps.sunnwies_diamant,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
at.generalsolutions.contwise.maps.taser_familienalm,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
at.generalsolutions.contwise.maps.tharerwirt,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
at.generalsolutions.contwise.maps.viaclaudia,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
at.generalsolutions.contwise.maps.villa_stella_residence,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
at.generalsolutions.contwise.maps.villa_waldkoenigin,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
at.generalsolutions.contwise.maps.vinschgau,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
at.generalsolutions.contwise.maps.vitalpina_waldhof,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
at.generalsolutions.contwise.maps.waldcamping_naturns,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
at.generalsolutions.contwise.maps.xander_sporthotel,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
at.generalsolutions.contwise.maps.zirm,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
at.gofg.sportscomputer,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
at.immobank.immobankmobile,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0
at.itcenter.oekoprofi,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0
at.ivb.premiumscout,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
at.jku.kurskoffer,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
at.livebank.livebankmobile,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0
at.sbg.fh.mmt.wasser,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0
at.siconet.transfer1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
at.sosme.app,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
at.sparda.mobilebanking,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0
at.steinbach.lifestyle,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
at.teacherapp.buchungschecker,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
at.webwerk.kac_app,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
at.weinviertel.www,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
at.wko.gruendernavi,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
at.wohnnet.kiosk.android,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
au.com.FoxCube.GamersCave,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
au.com.angusaustralia.angusmobile,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
au.com.appswiz.bsgold,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
au.com.appswiz.fergusonsandcanterburytoyota,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
au.com.appswiz.garypeer,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
au.com.appswiz.khyitherange,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
au.com.appswiz.ljhelsternwick,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
au.com.appswiz.murphysamandjodiradioshow,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
au.com.appswiz.oldmactoyota,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
au.com.appswiz.seymour_toyota,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
au.com.appswiz.warringaparkschool,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
au.com.auto_it.tmc,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
au.com.bande,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
au.com.captovate.securent,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
au.com.classroomcalendars.pointdangerSLSC,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
au.com.dateplanner.mobile,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
au.com.davcor.idave.customertouch,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
au.com.enterprise.apps.qbpmn,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
au.com.espace.dots.animal,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
au.com.espace.dots.xmas,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
au.com.espace.puzzle.alphaNum,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
au.com.espace.puzzle.animal,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
au.com.espace.puzzle.dinosaur,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
au.com.espace.puzzle.music,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
au.com.espace.puzzle.xmas,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
au.com.espace.whatsPixelated,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
au.com.guerrilladigital,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
au.com.infomedia.netlube.au.caltex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
au.com.infomedia.netlube.au.castrol.retail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
au.com.infomedia.netlube.au.castrol.trade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
au.com.infomedia.netlube.au.gulfwestern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
au.com.infomedia.netlube.au.mobil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
au.com.infomedia.netlube.au.penrite.retail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
au.com.infomedia.netlube.au.tectaloy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
au.com.infomedia.netlube.au.valvoline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
au.com.infomedia.netlube.nz.castrol.retail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
au.com.infomedia.netlube.nz.castrol.trade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
au.com.infomedia.netlube.nz.mobil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
au.com.ipvsolutions.connectTheDots,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
au.com.ipvsolutions.connectTheDots.dinosaurs,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
au.com.ltnetwork.advance,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
au.com.mist.MrFinA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
au.com.mobilite,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0
au.com.otilas.CallaughanPartnersITR,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
au.com.pocketapps.brc,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
au.com.polonious.pcms.mobile,0,1,0,1,1,1,0,0,1,1,1,0,1,1,0
au.com.psyborg.sbc,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
au.com.publicityworks.eturdoapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
au.com.sra,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0
au.edu.griffith.app.mba,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
au.edu.latrobe.atar,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
au.edu.swsi.tafeswsi,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
au.gov.asic.trackmyspend,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
au.gov.dbcde.cybersafety.mobile,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
au.gov.sa.dmitre.southaustraliamining,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
au.gov.vic.dpi.vicbark,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
automedicazione.goticoweb,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
awiser.yh,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
ax.swsquare.com.limetable,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
axon.merida.cultura,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
az.mobilebusiness.app51a75566650c43b4b28c0e38054d2171,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
az.president.android,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
b.etda.or.th,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
ba.genijalno.sosbih,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
baella.com,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0
baskavoda.mobile,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
bbs.sdv,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
bc.leg.us,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
bdff.mobileapp,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0
bdp.listener,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0
bdsmartapp.cricket.v0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
bdsmartapp.news.v0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
be.artsound.ArtMusicController,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
be.artwhere.euma,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
be.bdo.BDOBelgium,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
be.bdo.BelgianChartOfAccounts,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
be.bdo.belgiantaxtoolbox,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
be.bdo.kmocockpit,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
be.bdo.pmecockpit,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
be.gents.visitbruges,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
be.lederer.mobile.minimemolite,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
be.lederer.mobile.minizoo,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
be.lederer.mobile.puzzlepic,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
be.mobilejuice.tapcrowd.trouwmariage,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
be.trendsco.mijntuinwebapp,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
be.trendsco.mojazahrada,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
be.trendsco.monjardinapp,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
be.trendsco.mygardenapp,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
be.tweedehands.m,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
be.vdab.spaansatwork,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
beautetest.com,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
beep.dhenriquez.cl,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bermad.apps.eng.bermadirpocketguide,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
bermad.apps.spa.bermadirpocketguide,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
bfpo.trackandtrace,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
bg.h2online.elsosegely,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
bhinneka.android.apps,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
biz.crmvillage.vte,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
biz.cytrus.iou,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
biz.gogroceries.gogroceries,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
biz.lgr.consumer,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
biz.raitco.fastdeals,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
bkkmuseumhits.th.ac.bu.sciencetech,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
blackdonkey_full.creativeit,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
blacknWhite.CallBlockerTimerWidget,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
bo.gob.impuestos.OficinaMovil,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
bola8.waiyakistudio,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
book.revisiongroup.angeldemon,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
book.revisiongroup.logicalreasoning,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
book.revisiongroup.midautumnq,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
book.revisiongroup.nightghost,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
book.trav.kallada.travels.g4,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
br.app.radioclubedoparav1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
br.com.adaltech.expomusic2013,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
br.com.alcoolougasolina,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
br.com.algorich.impostometro,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0
br.com.amil.beneficiarios,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
br.com.banrisul.mbanking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br.com.biogasch4.CH4BiogasSimulator,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
br.com.byodsmartphone,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
br.com.carballofaroimport.catalogo,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
br.com.cetip,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br.com.cherobin.acate,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
br.com.ehnsystem.santafeijoada,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
br.com.lithic.imagens_inuteis,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
br.com.matuti.tkd,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
br.com.mobile.brasForca,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
br.com.monumenta.mundocaixamobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
br.com.notredame.mobile.NotreDame,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
br.com.omegasoftware,0,1,0,1,0,1,0,0,1,1,1,1,1,0,0
br.com.onebr.bandnews,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
br.com.onebr.terraviva.TerraViva,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
br.com.onehealth.beneficiarios,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
br.com.pdr,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
br.com.petrim.supercalculadora,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0
br.com.pontomobi.Rio20Vivo,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
br.com.raulfortes.mariadafe,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
br.com.risidio.olamundo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
br.com.rommel.point,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
br.com.tippz,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
br.com.trackmyshoes,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
br.com.xaveco,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0
br.com.youpad,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
br.vescnet.estanoar,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
bstn.beefsoup.guide,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0
bstn.next.nthu.bus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
buzz.touchline,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
bws.ihotel.com,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
ca.axyal.gjigan,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
ca.cjconline,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
ca.cultureplex.drglearning,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
ca.esolutionsgroup.pingstreet,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
ca.infotel.mobile,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
ca.utoronto.megaapp,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
carinci.giornali,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
cat.eg.empordaguia,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
cc.wordoffaith.testdrive,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
cdff.mobileapp,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
cedepap.toviver,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0
cedepap.toviverEn,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0
cedepap.toviverPt,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0
ch.coresystems.keune_salon_finder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.creisi.cp_slidingpuzzle,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
ch.creisi.cppairsfree,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
ch.fugu.dezollapp,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ch.fugu.itzollapp,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ch.mitinnovation.apps.luegeten,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
ch.mitinnovation.apps.tierpark,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
ch.newcom.ekz,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
ch.olai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch.schwingenonline.android,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
ch.schwingenonline.android (1),0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
ch.vitodurania.vitoapp,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
ch.zh.mstyger.photomosaic,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
chide.it,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
cl.androidapps.metrovalpo,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
clonet.alhadaf,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
cloud4apps.cBlocker,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
co.uk.jozocreative.EventAppCannes,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
co.uk.pocketapp.rcpemobile,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
co.uk.precedent.perthaarena,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
coc.Election2013,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.Acmlabs.Pres,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.Aditzak,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.AlmariahCinema,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.AppsForAllArab.BeautifulWordsHaveMeanings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.AshevilleGolfGPS.android,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
com.AuphanSoftware.OftenDining,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
com.AuphanSoftware.PizzaPlace,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
com.Avalanche.Hardline,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.BHCC,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
com.BUnytver2.sortkaffe,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0
com.BahrainCine,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.BakkerCampers,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.BatemanCentre.BatemanExplorer,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.BentTreeTennessee.android,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
com.Blafsoft,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.BowlegLLC.workouttrainer,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.BuffaloGolfGPS.android,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
com.ChamberMe.CVACCVAACHAMB,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.ChamberMe.PAYSPAYSONAREA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.ChamberMe.RMCCRANDOLPHCC,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.ChamberMe.SVCCSOUTHWESTV,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.ChamberMe.TNACTHENORTHEA,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
com.ChamberMe.USVIUSVETSINCC,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.ChamberMe.WCCCWALNUTCREE,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.ChamberMe.WESTWESTMETROC,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.ChamberMe.WHOCWHITEHOUSE,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.CheckImHere.AtlantisEvents,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.CheerSong,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0
com.Cogiterra.ActuEnvironnement,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
com.CyDezines.kazoom,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
com.DJ.freedancemusics,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.DTWTech.WebCodeApp,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
com.DailyManzil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.DasPartyQuiz.daspartyquiz,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.DesignRedeemed.RadicalRedLetters,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.DiagnoseSoftware.diagnose,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.DiceCorp.AckermanMobileService,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0
com.DiceCorp.DiceTech,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0
com.DiceCorp.EpsSalesApproval,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.DiceCorp.GenaricSalesApproval,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.DiceCorp.MatrixMobileService,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0
com.DiceCorp.Quick,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.Dog.Training.Guide,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
com.DolarToday,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0
com.EasyEarTraining.LondonACappella,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
com.Einbrain.color,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.ElliottElectricSupply,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0
com.Embarcadero.ERS,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
com.Embarcadero.eGovorec,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.EuropaParkMackKG.HNApp,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
com.FBG.socialofficesuite,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.FXLider.FXLiderMobileTrader,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.FarligeStoffer,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
com.FashionAndroid.FashionAndroid,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.FertiLog,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
com.FlekksApps.SteelCalc,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.FoodManager,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.FoodTruckSearchMSP,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.FreshCMS.BaliTravelNews,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
com.FreshCMS.denpost,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
com.GJHDigital.FlyBall500,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.GJHDigital.GeoLocation,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
com.GJHDigital.GigginIt,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.GJHDigital.PoopAtWorkTerms,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.GJHDigital.TheMix,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.GJHDigital.nashvilledrive1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.GPAInsurance.myinsurance,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.Genesis.Gen,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.GeoCoder,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
com.GestionaleAuto,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0
com.GestionaleAuto.mobileshopwindow.autoservicesnc,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.GestionaleAuto.mobileshopwindow.autoverbano,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
com.GestionaleAuto.mobileshopwindow.calicar,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.GestionaleAuto.mobileshopwindow.futurauto,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
com.GestionaleAuto.mobileshopwindow.gandinisrl,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.GestionaleAuto.mobileshopwindow.grimaldiauto,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1
com.GestionaleAuto.mobileshopwindow.rivaauto,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1
com.Globex2000,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.GoNet.GetMeccaDirection,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
com.GoNet.SmokingRehab,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
com.GongoPlay.cuenta,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.Gratitude.BPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.Gratitude.HR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.GriCreative.CokYasaBebek,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.H2R,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
com.HampdenSydneyCollege.CDay2012,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
com.HandcraftedTrail,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.HangmanCreator,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
com.HelloWorklight,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.HillcrestGardenCenters,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.HwkHlp.HwkHlp,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
com.HwkHlp.Jobs,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
com.IHorizons.al_khaleej,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
com.IconeInternet.Bielle,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.Impression.Hairinvasion,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0
com.InGridSolutions.igsEDGE,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.IndiaGuide,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0
com.Indiara,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
com.Innovision.Track,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
